"BusNum","BusNum.1","LineCircuit","BranchDeviceType","ConsolidateBranch","LineStatus","NormLineStatus","SeriesCapStatus","LineMeter","LineR","LineX","LineC","LineG","LineLength","LineMonEle"
10892,10916,1,"Line","","Closed","Closed","NO",10892,0.00201232061134469,0.00830246827066621,0.350030404756792,0,76.3796997070312,"YES"
11026,10899,1,"Line","","Closed","Closed","NO",11026,0.0135773384368269,0.0252361660912869,0.0258576756982134,0,39.5646286010742,"YES"
10900,11047,1,"Line","","Closed","Closed","NO",10900,0.0540639709619646,0.0447695682432556,0.0012410648159076,0,11.3130445480347,"YES"
10903,10933,1,"Line","","Closed","Closed","NO",10903,0.101427748461416,0.0886074376865213,0.00398544860002036,0,28.4609928131104,"YES"
10903,10984,1,"Line","","Closed","Closed","NO",10903,0.0154911019972993,0.0120395715401256,0.000338267551320346,0,3.02888965606689,"YES"
10906,10915,1,"Line","","Closed","Closed","NO",10906,0.00211245850375483,0.00124204251173716,0,0,0,"YES"
10915,10979,1,"Line","","Closed","Closed","NO",10915,0.00448476775295628,0.00784742564868236,0.0193525430848626,0,17.0170803070068,"YES"
11028,10923,1,"Line","","Closed","Closed","NO",11028,0.00104424352691733,0.000888302464161137,2.44068475381722e-05,0,0.233597159385681,"YES"
10924,10926,1,"Line","","Closed","Closed","NO",10924,0.00181970173272842,0.00135136268162579,0,0,0,"YES"
10924,10927,1,"Line","","Closed","Closed","NO",10924,0.0017470696269052,0.00130011784032657,0,0,0,"YES"
10958,10933,1,"Line","","Closed","Closed","NO",10958,0.0163579396933554,0.014323318344624,0.000396172954573385,0,3.60713124275208,"YES"
13498,10933,1,"Line","","Closed","Closed","NO",13498,0.0286958728989951,0.0217488280307163,0.000899087202089325,0,6.98787975311279,"YES"
10934,10935,1,"Line","","Closed","Closed","NO",10934,0.00163095230459747,0.00130797397090022,0,0,0,"YES"
10934,10936,1,"Line","","Closed","Closed","NO",10934,0.00207259082612326,0.00115319066086164,0,0,0,"YES"
10937,10988,1,"Line","","Closed","Closed","NO",10937,0.0462132567905769,0.0434652121832204,0.00232576090981526,0,16.0914611816406,"YES"
13430,10943,1,"Line","","Closed","Closed","NO",13430,0.119939269832999,0.108852006737984,0.00378652020022386,0,32.098014831543,"YES"
10950,10952,1,"Line","","Closed","Closed","NO",10950,0.00160318933763817,0.00121857859730907,0,0,0,"YES"
10953,11048,1,"Line","","Closed","Closed","NO",10953,0.00743299529050512,0.0135400078009141,0.0201278486002343,0,25.3307723999023,"YES"
10953,11070,1,"Line","","Closed","Closed","NO",10953,0.00838541752137338,0.0154480012858717,0.0246917778719448,0,26.8609714508057,"YES"
10957,10960,1,"Line","","Closed","Closed","NO",10957,0.00154476910920021,0.0011805041822766,0,0,0,"YES"
10958,13401,1,"Line","","Closed","Closed","NO",10958,0.0475239823210871,0.0412026679818074,0.00407669449087131,0,20.2863178253174,"YES"
10958,13401,2,"Line","","Closed","Closed","NO",10958,0.0475239823210871,0.0412026679818074,0.00407669449087131,0,20.2863178253174,"YES"
10958,13401,3,"Line","","Closed","Closed","NO",10958,0.0475239823210871,0.0412026679818074,0.00407669449087131,0,20.2863178253174,"YES"
10958,13401,4,"Line","","Closed","Closed","NO",10958,0.0475239823210871,0.0412026679818074,0.00407669449087131,0,20.2863178253174,"YES"
10958,13485,1,"Line","","Closed","Closed","NO",10958,0.0187090657537631,0.0217210116538034,0.0103134980670936,0,21.1819744110107,"YES"
10958,13485,2,"Line","","Closed","Closed","NO",10958,0.0187090657537631,0.0217210116538034,0.0103134980670936,0,21.1819744110107,"YES"
10958,13485,3,"Line","","Closed","Closed","NO",10958,0.0187090657537631,0.0217210116538034,0.0103134980670936,0,21.1819744110107,"YES"
10960,11067,1,"Line","","Closed","Closed","NO",10960,0.0079694329340818,0.0139383250051438,0.0269640831929421,0,27.623176574707,"YES"
10960,13516,1,"Line","","Closed","Closed","NO",10960,0.00351817107471,0.00661575260859226,0.0113018926934799,0,14.0467596054077,"YES"
10960,13667,1,"Line","","Closed","Closed","NO",10960,0.0126038157802894,0.024713337638522,0.0607912493363317,0,60.0034637451172,"YES"
10961,10964,1,"TransformerWinding","","Closed","Closed","NO",10961,0.00659797990606525,0.0749348536856862,0,0,0,"YES"
10961,11056,1,"Line","","Closed","Closed","NO",10961,0.00444164882366879,0.00795270879457093,0.00827750454668433,0,11.8967924118042,"YES"
10962,10964,1,"TransformerWinding","","Closed","Closed","NO",10962,-0.00283229879222776,-0.0321671056899722,0,0,0,"YES"
11051,10962,1,"Line","","Closed","Closed","NO",11051,0.0541786187448675,0.0482736098284052,0.000694475405777591,0,8.9426908493042,"YES"
10963,10964,1,"TransformerWinding","","Closed","Closed","NO",10963,0.0203272468520754,0.230861390916789,0,0,0,"YES"
10966,10967,1,"Line","","Closed","Closed","NO",10966,0.00151349847857053,0.00131567545902758,0,0,0,"YES"
11012,10970,1,"Line","","Closed","Closed","NO",11012,0.0165946483763738,0.0275785849890399,0.0382477390385924,0,0,"YES"
10970,74234,1,"Line","","Closed","Closed","NO",10970,0.0274376468503219,0.0413540698929577,0.0853593204626293,0,93.8426208496094,"YES"
11055,10971,1,"Line","","Closed","Closed","NO",11055,0.0209647889823256,0.0166633507188115,0.000751406643617354,0,5.24481868743896,"YES"
10974,10977,1,"TransformerWinding","","Closed","Closed","NO",10974,0.00384058130247525,0.0416659874527849,0,0,0,"YES"
11066,10974,1,"Line","","Closed","Closed","NO",11066,0.0032470041733479,0.00552138440267169,0.0096922111107939,0,11.5855655670166,"YES"
10974,13507,1,"Line","","Closed","Closed","NO",10974,0.00514222659861721,0.00978920288965667,0.0294360085088426,0,25.2698574066162,"YES"
10975,10977,1,"TransformerWinding","","Closed","Closed","NO",10975,-0.00102327009983574,-0.0111013306690341,0,0,0,"YES"
10976,10977,1,"TransformerWinding","","Closed","Closed","NO",10976,0.0139112685451219,0.150921592782351,0,0,0,"YES"
11067,10983,1,"Line","","Closed","Closed","NO",11067,0.00162448810941619,0.00247724410183222,0.00744299969581214,0,6.58406352996826,"YES"
10983,13505,1,"Line","","Closed","Closed","NO",10983,0.00624055472976056,0.0116089110555381,0.0227858140958683,0,25.4509792327881,"YES"
10992,10996,1,"Line","","Closed","Closed","NO",10992,0.00221666013143863,0.00131052731032262,0,0,0,"YES"
11040,10996,1,"Line","","Closed","Closed","NO",11040,0.0436045771553727,0.0388491790393181,0.00359101470299193,0,16.6392402648926,"YES"
10996,74052,1,"Line","","Closed","Closed","NO",10996,0.216938909254481,0.207284387377389,0.00356512893384558,0,45.1617851257324,"YES"
10997,10999,1,"Line","","Closed","Closed","NO",10997,0.00156765212524394,0.00123843784447274,0,0,0,"YES"
11000,13470,1,"Line","","Closed","Closed","NO",11000,0.00181694651099259,0.00849373582726059,0.370065487546185,0,82.3304214477539,"YES"
11000,13631,1,"Line","","Closed","Closed","NO",11000,0.00053811842652676,0.00234175457734792,0.0981298181052698,0,22.3738651275635,"YES"
11000,13666,1,"Line","","Closed","Closed","NO",11000,0.00161622156608534,0.00728204109296495,0.217938992394286,0,62.7244033813477,"YES"
11001,11004,1,"TransformerWinding","","Closed","Closed","NO",11001,0.00602821660371904,0.0545141741777448,0,0,0,"YES"
11001,13484,1,"Line","","Closed","Closed","NO",11001,0.00788904249880912,0.0132454615641882,0.0207614374003972,0,24.6869850158691,"YES"
13505,11001,1,"Line","","Closed","Closed","NO",13505,0.00359342404939847,0.00561623587212295,0.0111747619492378,0,11.7300710678101,"YES"
11002,11004,1,"TransformerWinding","","Closed","Closed","NO",11002,-0.00298515306293916,-0.0269952437163241,0,0,0,"YES"
11003,11004,1,"TransformerWinding","","Closed","Closed","NO",11003,0.0123782144793631,0.111938271855231,0,0,0,"YES"
11007,11010,1,"Line","","Closed","Closed","NO",11007,0.00225079344414753,0.00120491454593262,0,0,0,"YES"
11011,11038,1,"Line","","Closed","Closed","NO",11011,0.00309610614190091,0.0136183285814617,0.442059174692356,0,119.266929626465,"YES"
11011,11074,1,"Line","","Closed","Closed","NO",11011,0.00113446356506104,0.00521281867773564,0.199122274400668,0,47.683521270752,"YES"
11012,11026,1,"Line","","Closed","Closed","NO",11012,0.00206190428464055,0.00131134426656784,0,0,0,"YES"
11026,11075,1,"Line","","Closed","Closed","NO",11026,0.0163625287659155,0.0256898046240698,0.0402444782345221,0,46.6264381408691,"YES"
11027,11030,1,"TransformerWinding","","Closed","Closed","NO",11027,0.00829882841346352,0.0723000717386843,0,0,0,"YES"
11027,11034,1,"Line","","Closed","Closed","NO",11027,0.00178015325292993,0.00129044800535259,0,0,0,"YES"
11028,11030,1,"TransformerWinding","","Closed","Closed","NO",11028,-0.00375957705898988,-0.0327537452880821,0,0,0,"YES"
11029,11030,1,"TransformerWinding","","Closed","Closed","NO",11029,0.0304022878302278,0.264867181380654,0,0,0,"YES"
11035,11036,1,"Line","","Closed","Closed","NO",11035,0.00170424256386191,0.00127182415870057,0,0,0,"YES"
11036,11071,1,"Line","","Closed","Closed","NO",11036,0.00806350892156451,0.00665342008390015,0.000166228182262321,0,1.71029627323151,"YES"
74267,11040,1,"Line","","Closed","Closed","NO",74267,0.135944859024815,0.112153996462517,0.00549490396775588,0,39.5316200256348,"YES"
13180,11048,1,"Line","","Closed","Closed","NO",13180,0.0027226207483516,0.00461540494240769,0.00518849281053238,0,7.15673446655273,"YES"
11048,13302,1,"Line","","Closed","Closed","NO",11048,0.00318687314111827,0.00617198015686348,0.0131283646814361,0,12.9328193664551,"YES"
11048,13648,1,"Line","","Closed","Closed","NO",11048,0.0123190210633267,0.0258517029581488,0.0345805137881311,0,48.7008018493652,"YES"
11049,13123,1,"Line","","Closed","Closed","NO",11049,0.0338968042380115,0.0343218410972389,0.0021162029343554,0,13.2448558807373,"YES"
11049,13155,1,"Line","","Closed","Closed","NO",11049,0.0629440775090948,0.0532688326717448,0.00164977382231459,0,14.8177738189697,"YES"
13249,11049,1,"Line","","Closed","Closed","NO",13249,0.00762007244250582,0.00726314100353474,0.00129715128840902,0,4.69763517379761,"YES"
13249,11049,2,"Line","","Closed","Closed","NO",13249,0.00762007244250582,0.00726314100353474,0.00129715128840902,0,4.69763517379761,"YES"
13249,11049,3,"Line","","Closed","Closed","NO",13249,0.00762007244250582,0.00726314100353474,0.00129715128840902,0,4.69763517379761,"YES"
13292,11049,1,"Line","","Closed","Closed","NO",13292,0.0124743865472516,0.00957060161181221,0.000280731082134852,0,2.65970635414124,"YES"
11051,13427,1,"Line","","Closed","Closed","NO",11051,0.0616398536037732,0.0484315484597073,0.0216218321305292,0,48.8239212036133,"YES"
11054,11055,1,"Line","","Closed","Closed","NO",11054,0.00180845472902575,0.00124003470163652,0,0,0,"YES"
11056,11059,1,"TransformerWinding","","Closed","Closed","NO",11056,-0.000878281399386342,-0.00661608115690375,0,0,0,"YES"
11057,11059,1,"TransformerWinding","","Closed","Closed","NO",11057,0.00535375816837353,0.0403297782593842,0,0,0,"YES"
11058,11059,1,"TransformerWinding","","Closed","Closed","NO",11058,0.0244302395076485,0.184032618841425,0,0,0,"YES"
11063,11066,1,"Line","","Closed","Closed","NO",11063,0.00212150141788117,0.00136949705015413,0,0,0,"YES"
13464,11066,1,"Line","","Closed","Closed","NO",13464,0.00297844771313641,0.00486919353037476,0.00497118507896995,0,7.6221489906311,"YES"
11068,13467,1,"Line","","Closed","Closed","NO",11068,0.0446304781127266,0.0392872463084783,0.00210008224698904,0,14.2568950653076,"YES"
13569,11068,1,"Line","","Closed","Closed","NO",13569,0.0712325361640695,0.0744611533722935,0.000927094954359721,0,11.9615163803101,"YES"
13648,11070,1,"Line","","Closed","Closed","NO",13648,0.00293155812223904,0.00562484447999796,0.0140243584750638,0,12.0014524459839,"YES"
13689,11070,1,"Line","","Closed","Closed","NO",13689,0.00470609391041557,0.00742023525497438,0.0109663693279732,0,13.0255575180054,"YES"
13001,13000,1,"Line","","Closed","Closed","NO",13001,0.0826413744852933,0.0690280173671451,0.00467230036167947,0,25.244909286499,"YES"
13000,13007,1,"Line","","Closed","Closed","NO",13000,0.064871101610082,0.0593186121201528,0.00183249837344722,0,16.0366897583008,"YES"
13001,13002,1,"Line","","Closed","Closed","NO",13001,0.0964880869151586,0.0911462792458082,0.00187620134782965,0,20.4215621948242,"YES"
13002,13003,1,"Line","","Closed","Closed","NO",13002,0.00168831516277203,0.00118286542260482,0,0,0,"YES"
13002,13005,1,"Line","","Closed","Closed","NO",13002,0.220429358194967,0.17166466486925,0.00277851704411261,0,31.9018573760986,"YES"
13011,13004,1,"Line","","Closed","Closed","NO",13011,0.0630794981776623,0.0565690416002179,0.00133849231753796,0,12.9163675308228,"YES"
13024,13004,1,"Line","","Closed","Closed","NO",13024,0.103997327020662,0.086823670779575,0.00616651077024238,0,31.5766201019287,"YES"
13005,13006,1,"Line","","Closed","Closed","NO",13005,0.00186771740704032,0.00127425522892236,0,0,0,"YES"
13005,20006,1,"Line","","Closed","Closed","NO",13005,0.0479966515260407,0.0413619507716737,0.00346428209174906,0,17.8829460144043,"YES"
13005,20008,1,"Line","","Closed","Closed","NO",13005,0.386507967908512,0.309530334217065,0.00973984239470376,0,85.0365295410156,"YES"
13007,13008,1,"Line","","Closed","Closed","NO",13007,0.00184560735906415,0.00121588479545708,0,0,0,"YES"
13007,13010,1,"Line","","Closed","Closed","NO",13007,0.0384606641208864,0.0354117631990549,0.000949321626416168,0,8.80605506896973,"YES"
13007,13016,1,"Line","","Closed","Closed","NO",13007,0.061438384010276,0.0675775375727421,0.00163090552403996,0,16.1358051300049,"YES"
13076,13009,1,"Line","","Closed","Closed","NO",13076,0.027872893951138,0.039698785709413,0.055435080881423,0,65.8582611083984,"YES"
13011,13010,1,"Line","","Closed","Closed","NO",13011,0.0481378783461136,0.0329428114639705,0.000633016261345316,0,7.14104270935059,"YES"
13011,13012,1,"Line","","Closed","Closed","NO",13011,0.00221982159498333,0.00132009186536127,0,0,0,"YES"
13013,13020,1,"Line","","Closed","Closed","NO",13013,0.109272607306391,0.0863093717406295,0.0029401450674113,0,24.6494827270508,"YES"
13013,13024,1,"Line","","Closed","Closed","NO",13013,0.0553763649268154,0.0493544588599124,0.00436499073363392,0,22.4800472259521,"YES"
13014,13015,1,"Line","","Closed","Closed","NO",13014,0.00184170936957039,0.00136764307985733,0,0,0,"YES"
13022,13015,1,"Line","","Closed","Closed","NO",13022,0.0249261860060242,0.0206051952362062,0.00045501104534379,0,4.8608341217041,"YES"
13015,13034,1,"Line","","Closed","Closed","NO",13015,0.0932290550864613,0.0923472892037458,0.00639813101321669,0,34.3544578552246,"YES"
13016,13038,1,"Line","","Closed","Closed","NO",13016,0.111563553818254,0.0781988302635606,0.00393430179898728,0,28.2646751403809,"YES"
13017,13018,1,"Line","","Closed","Closed","NO",13017,0.0018606327079559,0.00119844404378341,0,0,0,"YES"
13021,13017,1,"Line","","Closed","Closed","NO",13021,0.0965246800708658,0.0855152908053664,0.00211772532041437,0,21.0324192047119,"YES"
13017,13022,1,"Line","","Closed","Closed","NO",13017,0.0412221863916679,0.0417653952559045,0.00224748133118472,0,12.5379972457886,"YES"
13019,13029,1,"Line","","Closed","Closed","NO",13019,0.0603583976803382,0.0485384433116451,0.00204704205364719,0,15.114652633667,"YES"
13572,13020,1,"Line","","Closed","Closed","NO",13572,0.0561029733509097,0.0519898529555598,0.00140723698074733,0,13.2902812957764,"YES"
13026,13021,1,"Line","","Closed","Closed","NO",13026,0.0448072373155154,0.0497299200175997,0.0140612738709257,0,40.9456520080566,"YES"
13022,13572,1,"Line","","Closed","Closed","NO",13022,0.0521722017567188,0.0420639611260439,0.000837626756121092,0,8.55620956420898,"YES"
13034,13023,1,"Line","","Closed","Closed","NO",13034,0.108733910251468,0.0936623300401391,0.00264435279955595,0,24.6913948059082,"YES"
13023,13115,1,"Line","","Closed","Closed","NO",13023,0.0763751636259902,0.0607445374765791,0.0141156599894515,0,43.9068298339844,"YES"
13024,13025,1,"Line","","Closed","Closed","NO",13024,0.00223133269427966,0.00120749958973198,0,0,0,"YES"
13028,13026,1,"Line","","Closed","Closed","NO",13028,0.0771201775152319,0.0398216948836085,0.00199232260491254,0,13.6676359176636,"YES"
13027,13028,1,"Line","","Closed","Closed","NO",13027,0.00192220978979104,0.00126614158389447,0,0,0,"YES"
13081,13028,1,"Line","","Closed","Closed","NO",13081,0.044354824659704,0.0295040899919809,0.0122946034871089,0,27.5416049957275,"YES"
13512,13029,1,"Line","","Closed","Closed","NO",13512,0.0524376198041231,0.0494448085753823,0.00158048265100684,0,14.5794734954834,"YES"
13030,13154,1,"Line","","Closed","Closed","NO",13030,0.0334497516470503,0.0325581124267237,0.0122407303107542,0,29.1753463745117,"YES"
13030,13647,1,"Line","","Closed","Closed","NO",13030,0.0718803663873382,0.0745666227312316,0.00406435264190295,0,26.6302356719971,"YES"
13031,13032,1,"Line","","Closed","Closed","NO",13031,0.00175219029338059,0.00128713456352552,0,0,0,"YES"
13031,13033,1,"Line","","Closed","Closed","NO",13031,0.00214600610819783,0.0013363929985229,0,0,0,"YES"
13033,13048,1,"Line","","Closed","Closed","NO",13033,0.0940887518835394,0.100516271613042,0.00461021956257274,0,30.6644096374512,"YES"
13033,13110,1,"Line","","Closed","Closed","NO",13033,0.113405800379776,0.0857634721331444,0.00413762254013102,0,27.343542098999,"YES"
13033,20015,1,"Line","","Closed","Closed","NO",13033,0.33966589050867,0.25859811145208,0.00959438602417944,0,74.5545806884766,"YES"
13034,13046,1,"Line","","Closed","Closed","NO",13034,0.0445634492021526,0.0463620879272164,0.00141935003339473,0,11.5674171447754,"YES"
13035,13059,1,"Line","","Closed","Closed","NO",13035,0.0547506879990972,0.0351096186137571,0.00378865499320181,0,18.248498916626,"YES"
13035,13549,1,"Line","","Closed","Closed","NO",13035,0.125078609601145,0.122039726203976,0.00509677864074428,0,36.8496360778809,"YES"
13038,13036,1,"Line","","Closed","Closed","NO",13038,0.016825895132235,0.0137545220233788,0.000271601321156872,0,2.8750331401825,"YES"
13070,13036,1,"Line","","Closed","Closed","NO",13070,0.0565645571268546,0.0560886033709648,0.00144915835790955,0,13.3255815505981,"YES"
