"BusNum","GenID","GenStatus","GenVoltSet","GenRegNum","GenRMPCT","GenAGCAble","GenParFac","GenMWSetPoint","GenMWMax","GenMWMin","GenEnforceMWLimits","GenAVRAble","GenMvrSetPoint","GenMVRMax","GenMVRMin","GenUseCapCurve","GenWindControlMode","GenWindPowerFactor","GenUseLDCRCC","GenRLDCRCC","GenXLDCRCC","GenMVABase","GenZR","GenZX","GenStepR","GenStepX","GenStepTap","TSGovRespLimit","GenUnitType:1","AreaNum","ZoneNum","BANumber","OwnerNum","OwnPercent","OwnerNum:1","OwnPercent:1","OwnerNum:2","OwnPercent:2","OwnerNum:3","OwnPercent:3","OwnerNum:4","OwnPercent:4","OwnerNum:5","OwnPercent:5","OwnerNum:6","OwnPercent:6","OwnerNum:7","OwnPercent:7","EMSType","EMSDeviceID","DataMaintainerAssign","llLabels","GenUnitType","GenTotalFixedCosts","GenCostModel","GenFuelType","GenFuelCost","GenFixedCost","GenIOD","GenIOC","GenIOB"
13614,3,"Open",0.959517995811402,13614,1,"NO ",0.00712656809291402,0.00715564181027412,0.00712656816036001,0.00786682849798039,"YES","YES",0,0.0041248693183282,-1.43999997526407,"NO ","None",1,"NO",0,1,0.00636107341633209,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
13614,4,"Closed",0.959517995811402,13614,1,"NO ",0.00712656809291402,0.00538104248351763,0.00712656816036001,0.00783696899632426,"YES","YES",-0.00278865697762896,0.0041248693183282,-1.43999997526407,"NO ","None",1,"NO",0,1,0.00687379225841536,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
13618,1,"Closed",0.976718386501854,13616,1,"NO ",0.143244018667572,0.122711298939063,0.143244017209092,0.182001318254458,"YES","YES",-0.0560520073785534,0.0829098765448059,-28.9440006017685,"NO ","None",1,"NO",0,1,0.12284600823461,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
13625,1,"Open",0.965072192776536,13620,1,"NO ",0.216134556251954,0,0.216134553037873,0.189452942433517,"YES","YES",0,0.225531598473877,-14.8599997162819,"NO ","None",1,"NO",0,1,0.197776942539694,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13626,1,"Closed",0.965072192776536,13620,1,"NO ",0.216136926844978,0.176094300495788,0.216136931786594,0.0779991077887919,"YES","YES",-0.028779101926334,0.225533145207439,-14.8608833551407,"NO ","None",1,"NO",0,1,0.176100363714859,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13627,1,"Closed",0.965072192776536,13620,1,"NO ",0.216136926844978,0.164743450110947,0.216136931786594,0.250316539364643,"YES","YES",-0.028779101926334,0.225533145207439,-14.8608833551407,"NO ","None",1,"NO",0,1,0.208207782404835,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13628,1,"Open",0.965072192776536,13620,1,"NO ",0.216134556251954,0,0.216134553037873,0.240466775088537,"YES","YES",0,0.225531598473877,-14.8599997162819,"NO ","None",1,"NO",0,1,0.23881149579725,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13629,1,"Closed",0.965072192776536,13620,1,"NO ",0.216134556251954,0.217016298667462,0.216134553037873,0.0698183572994559,"YES","YES",-0.0287773907001453,0.225531598473877,-14.8599997162819,"NO ","None",1,"NO",0,1,0.193631029021775,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13630,1,"Open",0.984770232556887,13620,1,"NO ",0.216136926844978,0.191937984702436,0.216136931786594,0.161302015723075,"YES","YES",0,0.225533145207439,-14.8608833551407,"NO ","None",1,"NO",0,1,0.221014150078562,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13632,1,"Open",0.979099991145158,13632,1,"NO ",0.00950209056400453,0.00826170298514328,0.00950209123446048,0.0113665047013535,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0105050048413444,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
13632,2,"Closed",0.979099991145158,13632,1,"NO ",0.00950209056400453,0.00753734113971932,0.00950209123446048,0.00921439847602251,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.0092706793206966,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
13632,3,"Closed",0.979099991145158,13632,1,"NO ",0.00950209056400453,0.00701475026743851,0.00950209123446048,0.0120984456271632,"YES","YES",0,0,0,"NO ","None",1,"NO",0,1,0.00863682308959756,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Solar",0,0,0,0,0
13633,1,"Closed",0.961824519473302,13633,1,"NO ",0.0228050178973249,0.0228980529398582,0.0228050172635989,0.0212417562760103,"YES","YES",-0.00304041066992987,0.0238003035268388,-1.56999994069338,"NO ","None",1,"NO",0,1,0.0214497651282065,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13634,1,"Closed",0.979099991145158,13634,1,"NO ",0.0703392249022054,0.0675074516324599,0.0703392258790462,0.0648242525257777,"YES","YES",-0.0275240459310885,0.0407124628772402,-14.2128005623817,"NO ","None",1,"NO",0,1,0.0565506770617485,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
13641,1,"Closed",0.95472964730232,13637,1,"NO ",0.0448973789853583,0.0352270772308357,0.0448973784014238,0.0161846498245083,"YES","YES",-0.0175685388508483,0.0259866763447556,-9.0719997882843,"NO ","None",1,"NO",0,1,0.0487357674162131,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
13642,1,"Closed",0.95472964730232,13637,1,"NO ",0.0292189291809475,0.0249517216857074,0.0292189287672142,0.0341632992719144,"YES","YES",-0.0114257476044218,0.0169061556579098,-5.90000003576279,"NO ","None",1,"NO",0,1,0.0294036861328261,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
13645,1,"Closed",0.959517995811402,13645,1,"YES",0.069626568092914,0.0696265725233993,0.0696265697532721,0.033668559365683,"YES","YES",-0.0210014923277506,0.0963036946247453,-10.8447000384331,"NO ","None",1,"NO",0,1,0.058799247144143,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.193456850997668,"Cubic","Natural Gas",0.619464425673752,0.193456850997668,0,0.468009478672986,0.586519663454984
13645,2,"Open",0.959517995811402,13645,1,"YES",0.069626568092914,0,0.0696265697532721,0.0766678228193073,"YES","YES",0,0.096305050902309,-10.8400002121925,"NO ","None",1,"NO",0,1,0.0810656475224563,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.193456850997668,"Cubic","Natural Gas",0.634682949371403,0.193456850997668,0,0.468009478672986,0.586519663454984
13645,3,"Closed",0.959517995811402,13645,1,"YES",0.069626568092914,0.0696265725233993,0.0696265697532721,0.07900000260485,"YES","YES",-0.0209923907975669,0.096305050902309,-10.8400002121925,"NO ","None",1,"NO",0,1,0.0644824907307023,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.193456850997668,"Cubic","Natural Gas",0.539869128445416,0.193456850997668,0,0.468009478672986,0.586519663454984
13645,4,"Closed",0.959517995811402,13645,1,"YES",0.069626568092914,0.0696265725233993,0.0696265697532721,0.0426305895196266,"YES","YES",-0.0209923907975669,0.096305050902309,-10.8400002121925,"NO ","None",1,"NO",0,1,0.0567428606170215,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.193456850997668,"Cubic","Natural Gas",0.572424183363804,0.193456850997668,0,0.468009478672986,0.586519663454984
13645,5,"Closed",0.959517995811402,13645,1,"YES",0.069626568092914,0.0696265725233993,0.0696265697532721,0.0714151616394565,"YES","YES",-0.0209923907975669,0.096305050902309,-10.8400002121925,"NO ","None",1,"NO",0,1,0.05537421222212,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.193456850997668,"Cubic","Natural Gas",0.516596932078963,0.193456850997668,0,0.468009478672986,0.586519663454984
13645,6,"Closed",0.959517995811402,13645,1,"YES",0.069626568092914,0.0696265725233993,0.0696265697532721,0.0412357988088021,"YES","YES",-0.0210014923277506,0.0963036946247453,-10.8447000384331,"NO ","None",1,"NO",0,1,0.0613983001156111,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.193456850997668,"Cubic","Natural Gas",0.573433251448844,0.193456850997668,0,0.468009478672986,0.586519663454984
13646,1,"Closed",0.960440627721896,13646,1,"YES",0.00776795894941929,0.00776795854853296,0.00776795899213912,0.00518730120486333,"YES","YES",-0.00234305281239938,0.0107442202029628,-1.20989996939898,"NO ","None",1,"NO",0,1,0.00681471378210872,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.159717537185799,"Cubic","Natural Gas",0.572964791339851,0.159717537185799,0,0.468009478672986,0.572012268617817
13646,2,"Closed",0.960440627721896,13646,1,"YES",0.00933580447357437,0.00933580420512417,0.00933580395556008,0.0080509541340021,"YES","YES",-0.00281596265032127,0.0129127781707969,-1.45410001277924,"NO ","None",1,"NO",0,1,0.0108835624251486,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.160572693443897,"Cubic","Natural Gas",0.6188404802309,0.160572693443897,0,0.468009478672986,0.572379868120716
13646,3,"Closed",0.960440627721896,13646,1,"YES",0.0174600918276394,0.0174600911665724,0.0174600920725276,0.00943377724986152,"YES","YES",-0.00526746334028305,0.0241488841748657,-2.72000003606081,"NO ","None",1,"NO",0,1,0.0194257320652321,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.165003887017362,"Cubic","Natural Gas",0.577845794956764,0.165003887017362,0,0.468009478672986,0.574285223535299
13650,1,"Closed",0.961824519473302,13650,1,"NO ",0.0285062723716561,0.0238325927934501,0.0285062726414401,0.0238322420013824,"YES","YES",-0.0037956721075464,0.0297455390126373,-1.96000002324581,"NO ","None",1,"NO",0,1,0.0275032055096194,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13650,2,"Closed",0.961824519473302,13650,1,"NO ",0.0285062723716561,0.0286225672410965,0.0285062726414401,0.0344154280855525,"YES","YES",-0.0037956721075464,0.0297455390126373,-1.96000002324581,"NO ","None",1,"NO",0,1,0.0236105263867969,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13652,1,"Closed",0.961824519473302,13650,1,"NO ",0.00712656809291402,0.00425407621296226,0.00712656816036001,0.00438336764221304,"YES","YES",-0.000948918026886601,0.00743638475315933,-0.490000005811453,"NO ","None",1,"NO",0,1,0.00624963839101319,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13653,1,"Closed",0.961824519473302,13650,1,"NO ",0.00712656809291402,0.00500179345104586,0.00712656816036001,0.00703856447820196,"YES","YES",-0.000948918026886601,0.00743638475315933,-0.490000005811453,"NO ","None",1,"NO",0,1,0.00566778034306953,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13655,1,"Closed",0.95675021230859,13655,1,"NO ",0.0174600918276394,0.0175313225151421,0.0174600920725276,0.0226074490594037,"YES","YES",-0.00232388087480976,0.0182230146012572,-1.20000001043081,"NO ","None",1,"NO",0,1,0.013893964267108,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13655,2,"Closed",0.95675021230859,13655,1,"NO ",0.0174600918276394,0.0137823937363568,0.0174600920725276,0.0191294280195296,"YES","YES",-0.0023248492109614,0.0182191419959585,-1.20050003752112,"NO ","None",1,"NO",0,1,0.0138860618405203,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13658,1,"Closed",0.96136325963239,13656,1,"NO ",0.0101197265560094,0.00731210201547226,0.0101197269682413,0.0116758901210664,"YES","YES",-0.0013474635621076,0.0105596661763444,-0.695799989625812,"NO ","None",1,"NO",0,1,0.00927452567278947,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13658,2,"Open",0.96136325963239,13656,1,"NO ",0.0101197265560094,0,0.0101197269682413,0.0146234054435954,"YES","YES",0,0.0105542432303627,-0.700000021606684,"NO ","None",1,"NO",0,1,0.0080482479790544,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13659,1,"Closed",0.96136325963239,13656,1,"NO ",0.0101197265560094,0.00958654699697745,0.0101197269682413,0.008137706282828,"YES","YES",-0.0013474635621076,0.0105596661763444,-0.695799989625812,"NO ","None",1,"NO",0,1,0.00898166131103397,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13659,2,"Closed",0.96136325963239,13656,1,"NO ",0.00783922490220543,0.00543499166788137,0.00783922481710481,0.00470796615280491,"YES","YES",-0.00104380982957526,0.00818002308419042,-0.539000006392598,"NO ","None",1,"NO",0,1,0.00623455837737648,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13661,1,"Closed",0.973357250011475,13660,1,"NO ",0.0534492606968552,0.0405295540021057,0.0534492604062441,0.0678013330520095,"YES","YES",-0.0209149282340016,0.0309268394563513,-10.8000002801418,"NO ","None",1,"NO",0,1,0.0597490950370253,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
13662,1,"Closed",0.973357250011475,13660,1,"NO ",0.0174600918276394,0.0107334629819796,0.0174600920725276,0.0142242027931806,"YES","YES",-0.00683608313819006,0.0101088351856584,-3.5300001502037,"NO ","None",1,"NO",0,1,0.0149913021417457,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
13663,1,"Open",0.962285891542885,13663,1,"NO ",0.0139680737339685,0,0.0139680730208573,0.0102111707726115,"YES","YES",0,0.0145822851520134,-0.960000045597553,"NO ","None",1,"NO",0,1,0.0120977437847793,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13663,2,"Closed",0.962285891542885,13663,1,"NO ",0.0260832381326373,0.0209841534837704,0.0260832388403722,0.0173704185447885,"YES","YES",-0.00347303996036927,0.0272171663785741,-1.79340001195669,"NO ","None",1,"NO",0,1,0.0231628987839041,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13663,3,"Open",0.962285891542885,13663,1,"NO ",0.0260832381326373,0,0.0260832388403722,0.0310117031901698,"YES","YES",0,0.0272086449154989,-1.78999993950129,"NO ","None",1,"NO",0,1,0.0283574480943542,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13663,4,"Closed",0.962285891542885,13663,1,"NO ",0.0260832381326373,0.0203365031006216,0.0260832388403722,0.009179802029649,"YES","YES",-0.00347303996036927,0.0272171663785741,-1.79340001195669,"NO ","None",1,"NO",0,1,0.0207440751907998,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13665,1,"Closed",0.95675021230859,13664,1,"NO ",0.0168899669239202,0.00986762954082467,0.0168899665347435,0.00752180876198394,"YES","YES",-0.0022464181308876,0.0176226814233051,-1.15999998524785,"NO ","None",1,"NO",0,1,0.0150843972673301,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13665,2,"Open",0.95675021230859,13664,1,"NO ",0.00840935048556705,0,0.00840935035488892,0.0106313836356913,"YES","YES",0,0.00877260960869672,-0.579999992623925,"NO ","None",1,"NO",0,1,0.00710065784512264,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13669,1,"Open",0.985690170979259,13666,1,"NO ",0.138017872357528,0.127876951468544,0.138017863791217,0.169954225272034,"YES","YES",0,0.144017977938131,-9.48966667056084,"NO ","None",1,"NO",0,1,0.138363200109592,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13670,1,"Closed",0.959970052901229,13666,1,"NO ",0.138020242950552,0.138583311905497,0.138020242539938,0.199201868959816,"YES","YES",-0.0183780238665323,0.144021856314824,-9.48999971151352,"NO ","None",1,"NO",0,1,0.113666134389769,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13671,1,"Closed",0.959970052901229,13666,1,"NO ",0.138017872357528,0.0904695705615922,0.138017863791217,0.155135910050924,"YES","YES",-0.0183773789102875,0.144017977938131,-9.48966667056084,"NO ","None",1,"NO",0,1,0.131940099130807,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13672,1,"Open",0.965976306956191,13666,1,"NO ",0.138020242950552,0,0.138020242539938,0.120643087865296,"YES","YES",0,0.144021856314824,-9.48999971151352,"NO ","None",1,"NO",0,1,0.141188493824735,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13673,1,"Open",0.965976306956191,13666,1,"NO ",0.138020242950552,0,0.138020242539938,0.176510382180582,"YES","YES",0,0.144021856314824,-9.48999971151352,"NO ","None",1,"NO",0,1,0.139348471629618,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13674,1,"Closed",0.959970052901229,13666,1,"NO ",0.138017872357528,0.138580923452398,0.138017863791217,0.188390714671647,"YES","YES",-0.0183773789102875,0.144017977938131,-9.48966667056084,"NO ","None",1,"NO",0,1,0.123150404085341,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13677,1,"Open",0.98474868465191,13675,1,"YES",0.102266252133316,0.10268345435284,0.102266247499425,0.0739793797070766,"YES","YES",0,0.141449130518734,-15.9284994006157,"NO ","None",1,"NO",0,1,0.0957207981662738,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.211259393625292,"Cubic","Natural Gas",0.655834132053644,0.211259393625292,0,0.468009478672986,0.594174639326511
13678,1,"Closed",0.965053675045697,13675,1,"YES",0.102266252133316,0.102266242777659,0.102266247499425,0.137052402868902,"YES","YES",-0.030849518243368,0.141446233279002,-15.9299999475479,"NO ","None",1,"NO",0,1,0.103932947986077,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0.211259393625292,"Cubic","Natural Gas",0.592289397119396,0.211259393625292,0,0.468009478672986,0.594174639326511
13680,1,"Closed",0.966898938866686,13679,1,"NO ",0.027437287157719,0.0275492198766248,0.0274372863288961,0.0278180882485099,"YES","YES",-0.0036601122605934,0.0286223334197965,-1.88999995589256,"NO ","None",1,"NO",0,1,0.0225005521969222,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Hydro",0,0,0,0,0
13684,1,"Closed",0.981924337898534,13681,1,"NO ",0.206670474694507,0.191714357250893,0.206670480367235,0.29029502530762,"YES","YES",0.103004573827688,0.119621210952942,-41.7600005865097,"NO ","None",1,"NO",0,1,0.178024395947592,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
13685,1,"Closed",0.981924337898534,13681,1,"NO ",0.206670474694507,0.136901243810836,0.206670480367235,0.0994333224029821,"YES","YES",0.103004573827688,0.119621210952942,-41.7600005865097,"NO ","None",1,"NO",0,1,0.225298956040801,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
13686,1,"Open",0.981924337898534,13681,1,"NO ",0.188854054462222,0.159073108911551,0.188854060231821,0.275058656712934,"YES","YES",0,0.1093090459535,-38.1599992513657,"NO ","None",1,"NO",0,1,0.155323991274164,0,1,0,0,1,"Normal","UN",2,1,1,1,1,"","","","","","","","","","","","","","","","","","","UN (Unknown)",0,"Cubic","Wind",0,0,0,0,0
